fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.0011621150493898896,0.998378039864019
0.0,0.003888615742189246,0.9983142641787989
0.0,0.007643141286371966,0.998150149525917
0.0,0.01005676485048943,0.9978377439615791
0.0,0.012068117820587315,0.9977739682763591
0.0,0.016582487820140348,0.997557917353207
0.0,0.02105216108702454,0.9966508292639321
0.0,0.022840030393778216,0.9959410149666721
0.0,0.024806686631207258,0.9959319184470727
0.0,0.02695212979931167,0.9959211561627661
0.0,0.029544540294104502,0.9958837596784855
0.0,0.02976802395744871,0.9958828470621498
0.0,0.035086935145040896,0.9956873309078662
0.0,0.04049523979797077,0.99546064379371
0.0,0.045411880391543376,0.9947247420940889
0.0,0.050462611183122515,0.9938486925734794
0.0,0.054887587717337864,0.993696807413727
0.0,0.058910293657533634,0.9935480296747079
0.0,0.05975953157824163,0.993539659343591
0.0,0.06445268850847002,0.9932348157233807
0.0,0.06852009118133465,0.9931808184364675
0.0,0.07325794484423188,0.9925273741224991
0.0,0.07768292137844723,0.9912817894412137
0.0,0.08143744692262996,0.9911788453684304
0.0,0.0814821436552988,0.9897247420940889
0.0,0.08608590712018951,0.9876395224414758
0.0,0.08675635811022214,0.9851861825728397
0.0,0.08747150583292361,0.9851729840390584
0.0,0.09131542484244402,0.9850267526482193
0.0,0.09506995038662673,0.9849985651062755
0.0,0.09511464711929558,0.9849508122187968
0.0,0.09869038573280293,0.984518010394012
0.0,0.09949492692084208,0.9833316961831775
0.0,0.1002547713762124,0.9833275951482296
0.0,0.1032494524650248,0.983189381451399
0.0,0.10351763286103786,0.9831841559698592
0.0,0.10365172305904438,0.983018983146122
0.0,0.10432217404907701,0.9828661246765918
0.0,0.10754033880123363,0.9828306049047911
0.0,0.11245697939480624,0.9826909369679373
0.0,0.11692665266169043,0.9826200891873114
0.0,0.12153041612658115,0.9824649435134218
0.0,0.1264917534528226,0.9814456869072763
0.0,0.13136369731372638,0.980766138574205
0.0,0.13265990256112278,0.9790581516703086
0.0,0.1363250346399678,0.9787489206530321
0.0,0.13681669869932508,0.9786635059691351
0.0,0.139096232065436,0.9786062506809482
0.0,0.13940910919411792,0.9786053380646128
0.0,0.13963259285746213,0.9779117391132114
0.0,0.1404818307781701,0.9753507402637264
0.0,0.14177803602556652,0.9751698110001279
0.0,0.14499620077772316,0.9749399005865278
0.0,0.14892951325258125,0.974766538630591
0.0,0.15348857998480311,0.9736579263804436
0.0,0.15782416305368077,0.9729292537980904
0.0,0.1599696062217852,0.9718713619936095
0.0,0.16046127028114246,0.9717149352272656
0.0,0.1643498860233317,0.9715555053026452
0.0,0.16886425602288474,0.971546592345761
0.0,0.16890895275555357,0.9714795648732226
0.0,0.1690430429535601,0.9713407196103436
0.0,0.16962410047825505,0.97129644098053
0.0,0.16975819067626158,0.9712793014418204
0.0,0.17051803513163188,0.9712209785572342
0.0,0.17409377374513924,0.9710465596244514
0.0,0.17632861037858133,0.9709430791473208
0.0,0.17936798820006258,0.9708349243104795
0.0,0.18401644839762213,0.9707855626580763
0.0,0.18799445760514907,0.9704133071634317
0.0,0.18862021186251285,0.9692228919176493
0.0,0.18969293344656504,0.9684228978600661
0.0,0.19277700800071515,0.9682805831282871
0.0,0.19300049166405936,0.9682753576467477
0.0,0.1930451883967282,0.9681101848230105
0.0,0.1980512224556385,0.967225654491058
0.0,0.19854288651499574,0.9664784976210271
0.0,0.2025655924551915,0.9664429778492263
0.0,0.20694587225673802,0.9657690333991498
0.0,0.211192061860278,0.9656504213973891
0.0,0.21637688284986367,0.9644405060323069
0.0,0.22111473651276092,0.9642994426430973
0.0,0.22531622938363205,0.956345796663226
0.0,0.23501542037277076,0.9374187767129155
0.0,0.24297143878782462,0.9340782588513936
0.0,0.2474411120547088,0.933550415562987
0.0,0.2496759486881509,0.9299213104975229
0.0,0.25271532650963213,0.9299180896161172
0.0,0.25392213829169086,0.9298780266480873
0.0,0.2542797121530416,0.9298629853126508
0.0,0.2575425736378671,0.9292886169387614
0.0,0.25839181155857505,0.9281124857367672
0.0,0.26871675680507756,0.9279784489316806
0.0,0.2725159790819291,0.9279530558121468
0.0,0.2726053725472668,0.9278771153827242
0.0,0.27273946274527333,0.9278708819782993
0.0,0.27640459482411833,0.9276257678785952
0.0,0.27649398828945604,0.9275370172004967
0.0,0.2816341125463729,0.9274732415152768
0.0,0.28172350601171053,0.9274119105833256
0.0,0.2828409243284316,0.9268271069344404
0.0,0.28596969561525054,0.926679566721122
0.0,0.28664014660528314,0.9266397344731785
0.0,0.2903052786841282,0.9260681994167024
0.0,0.2907075492781478,0.9255378873422893
0.0,0.2940598042283109,0.9255023675704885
0.0,0.29428328789165514,0.9221730108139965
0.0,0.2977696330398248,0.9221669734612683
0.0,0.30018325660394224,0.9213132752627716
0.0,0.30125597818799443,0.9211883454797963
0.0,0.3059938318508917,0.9211758855199998
0.0,0.31569302284003037,0.9210377091764645
0.0,0.316363473830063,0.9209825955682142
0.0,0.31721271175077104,0.9203085237507644
0.0,0.3184642202654986,0.9197537685447529
0.0,0.3190005810575247,0.9197366290060434
0.0,0.3235149510570777,0.9194142600852239
0.0,0.3241407053144415,0.9193269677220479
0.0,0.3245876726411299,0.9192922518747022
0.0,0.32619675501720824,0.9189323220208743
0.0,0.32628614848254595,0.9188750667326875
0.0,0.3264649354132213,0.918874154116352
0.0,0.329370223036696,0.9188411698004993
0.0,0.3312921825414562,0.9187069602031411
0.0,0.33182854333348233,0.9186223217537678
0.0,0.3388459303624905,0.9183622885151728
0.0,0.3389353238278282,0.9183214860590063
