fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.15621508067760248,1.0
0.0,0.1613552049345193,0.9999999999999998
0.0,0.16260671344924685,0.9999999999999996
0.0,0.16314307424127297,0.9999999999999993
0.0,0.16336655790461718,0.9999999999999991
0.0,0.16864077235954053,0.9999999999999989
0.0,0.1687301658248782,0.9999999999999987
0.0,0.17436195414115227,0.9999999999999982
0.0,0.17458543780449648,0.999999999999998
0.0,0.17463013453716533,0.9999999999999978
0.0,0.17485361820050954,0.9999999999999976
0.0,0.1748983149331784,0.9999999999999973
0.0,0.17498770839851607,0.9999999999999971
0.0,0.1750324051311849,0.9999999999999969
0.0,0.17610512671523712,0.9999999999999967
0.0,0.178116479685335,0.9999999999999964
0.0,0.17945738166540026,0.9999999999999962
0.0,0.17963616859607562,0.999999999999996
0.0,0.17985965225941983,0.9999999999999949
0.0,0.17994904572475753,0.9999999999999947
0.0,0.17999374245742636,0.9999999999999944
0.0,0.18008313592276404,0.9999999999999942
0.0,0.18017252938810174,0.9999999999999936
0.0,0.18026192285343942,0.9999999999999931
0.0,0.18039601305144595,0.9999999999999922
0.0,0.18053010324945246,0.9999999999999913
0.0,0.180664193447459,0.9999999999999907
0.0,0.18120055423948508,0.9999999999999905
0.0,0.18196039869485542,0.9999999999999902
0.0,0.18263084968488805,0.99999999999999
0.0,0.1838823581996156,0.9999999999999896
0.0,0.18464220265498593,0.9999999999999893
0.0,0.18553613730836277,0.9999999999999891
0.0,0.18567022750636927,0.9999999999999867
0.0,0.18575962097170698,0.9999999999999865
0.0,0.18589371116971348,0.9999999999999851
0.0,0.18607249810038887,0.999999999999984
0.0,0.18625128503106422,0.9999999999999825
0.0,0.1863406784964019,0.9999999999999822
0.0,0.18638537522907075,0.9999999999999818
0.0,0.18647476869440843,0.9999999999999813
0.0,0.18660885889241496,0.9999999999999802
0.0,0.18665355562508382,0.99999999999998
0.0,0.18678764582309032,0.9999999999999798
0.0,0.18683234255575917,0.9999999999999789
0.0,0.18692173602109685,0.9999999999999787
0.0,0.18701112948643453,0.9999999999999776
0.0,0.18718991641710991,0.9999999999999767
0.0,0.1872793098824476,0.9999999999999765
0.0,0.18732400661511645,0.9999999999999756
0.0,0.1875027935457918,0.9999999999999747
0.0,0.18763688374379833,0.9999999999999738
0.0,0.1878156706744737,0.9999999999999734
0.0,0.18794976087248022,0.9999999999999722
0.0,0.1880391543378179,0.9999999999999716
0.0,0.18817324453582443,0.9999999999999709
0.0,0.18821794126849328,0.9999999999999705
0.0,0.18839672819916864,0.99999999999997
0.0,0.18853081839717517,0.9999999999999691
0.0,0.18870960532785053,0.9999999999999671
0.0,0.18875430206051938,0.9999999999999669
0.0,0.18884369552585706,0.9999999999999662
0.0,0.1888883922585259,0.9999999999999656
0.0,0.1889777857238636,0.9999999999999654
0.0,0.18911187592187012,0.9999999999999645
0.0,0.1892012693872078,0.9999999999999638
0.0,0.18924596611987662,0.9999999999999636
0.0,0.18933535958521433,0.9999999999999634
0.0,0.18938005631788316,0.9999999999999631
0.0,0.1895141465158897,0.9999999999999629
0.0,0.18982702364457157,0.9999999999999594
0.0,0.1899611138425781,0.9999999999999583
0.0,0.19022929423859117,0.999999999999958
0.0,0.19036338443659767,0.9999999999999578
0.0,0.19058686809994188,0.9999999999999576
0.0,0.19076565503061726,0.9999999999999574
0.0,0.191123228891968,0.9999999999999571
0.0,0.1912573190899745,0.9999999999999569
0.0,0.19152549948598757,0.9999999999999567
0.0,0.19170428641666296,0.9999999999999565
0.0,0.19179367988200063,0.9999999999999563
0.0,0.191972466812676,0.999999999999956
0.0,0.19210655701068252,0.9999999999999558
0.0,0.19237473740669558,0.9999999999999556
0.0,0.192821704733384,0.9999999999999554
0.0,0.19286640146605283,0.9999999999999551
0.0,0.19344745899074778,0.9999999999999549
0.0,0.19384972958476734,0.9999999999999547
0.0,0.19402851651544273,0.9999999999999531
0.0,0.1941179099807804,0.9999999999999529
0.0,0.19416260671344926,0.9999999999999527
0.0,0.19425200017878694,0.9999999999999523
0.0,0.19438609037679347,0.9999999999999507
0.0,0.19447548384213115,0.9999999999999503
0.0,0.19452018057479997,0.99999999999995
0.0,0.19460957404013768,0.9999999999999498
0.0,0.19492245116881957,0.9999999999999472
0.0,0.19501184463415724,0.9999999999999469
0.0,0.19523532829750145,0.9999999999999447
0.0,0.19532472176283913,0.9999999999999445
0.0,0.1955929021588522,0.9999999999999418
0.0,0.19568229562418987,0.9999999999999416
0.0,0.19577168908952755,0.9999999999999405
0.0,0.1961292629508783,0.9999999999999394
0.0,0.19644214007956018,0.9999999999999392
0.0,0.19671032047557324,0.9999999999999389
0.0,0.19684441067357977,0.9999999999999387
0.0,0.19702319760425513,0.9999999999999385
0.0,0.1971125910695928,0.9999999999999383
0.0,0.19738077146560587,0.999999999999938
0.0,0.1977383453269566,0.9999999999999378
0.0,0.19787243552496311,0.9999999999999376
0.0,0.1980512224556385,0.9999999999999374
0.0,0.1982747061189827,0.9999999999999372
0.0,0.19845349304965806,0.9999999999999369
0.0,0.19890046037634648,0.9999999999999363
0.0,0.19898985384168416,0.999999999999936
0.0,0.19916864077235955,0.9999999999999358
0.0,0.19925803423769722,0.9999999999999356
0.0,0.19943682116837258,0.9999999999999354
0.0,0.19970500156438564,0.9999999999999352
0.0,0.19992848522772985,0.9999999999999349
0.0,0.20006257542573638,0.9999999999999347
0.0,0.20033075582174942,0.999999999999934
0.0,0.20037545255441827,0.9999999999999334
